,0
5387,2018-05-25 19:07:33.818
5388,2018-05-25 20:34:04.801
5389,2018-05-25 20:48:40.744
5390,2018-05-25 20:49:00.225
5391,2018-05-25 20:52:32.247
5392,2018-05-25 20:53:00.126
5393,2018-05-25 20:55:16.306
5394,2018-05-25 20:59:11.122
5395,2018-06-08 17:01:43.551
5396,2018-06-08 17:19:26.843
5397,2018-06-08 17:21:43.174
5398,2018-06-08 17:23:49.966
5399,2018-06-08 17:27:50.855
5400,2018-06-08 17:29:09.242
5401,2018-06-08 17:35:37.788
5402,2018-06-08 17:38:47.226
5403,2018-06-08 17:42:42.746
5404,2018-06-08 17:43:02.320
5405,2018-06-08 17:46:01.063
5406,2018-06-08 17:49:35.325
5407,2018-06-08 17:55:41.276
5408,2018-06-08 17:57:00.236
5409,2018-06-08 18:05:56.864
5410,2018-06-08 18:07:43.340
5411,2018-06-08 18:12:22.757
5412,2018-06-08 18:13:00.184
5413,2018-06-08 18:19:13.579
5414,2018-06-08 19:17:13.926
5415,2018-06-08 19:19:53.389
5416,2018-06-08 19:23:29.527
5417,2018-06-08 19:25:12.345
5418,2018-06-08 19:27:45.542
5419,2018-06-08 19:36:51.745
5420,2018-06-08 19:37:00.544
5421,2018-06-08 20:02:01.971
5422,2018-06-08 20:14:21.669
5423,2018-06-08 20:15:11.839
5424,2018-06-08 20:19:00.981
5425,2018-06-08 20:22:13.714
5426,2018-06-08 20:23:01.430
5427,2018-06-08 20:27:39.777
5428,2018-06-08 20:29:02.822
5429,2018-06-08 20:45:47.745
5430,2018-06-08 20:47:16.633
5431,2018-06-08 20:50:16.468
5432,2018-06-08 20:54:13.230
5433,2018-06-08 20:55:13.149
5434,2018-06-08 20:57:02.884
5435,2018-06-08 20:59:37.526
5436,2018-06-08 21:07:45.803
5437,2018-06-08 21:10:37.791
5438,2018-06-08 21:11:03.896
5439,2018-06-08 21:13:38.835
5440,2018-06-08 21:15:44.829
5441,2018-06-08 21:21:54.041
5442,2018-06-08 21:50:31.603
5443,2018-06-08 21:51:01.196
5444,2018-06-08 21:59:38.743
5445,2018-06-08 22:01:05.611
5446,2018-06-08 22:08:59.562
5447,2018-06-08 22:09:00.056
5448,2018-05-28 20:52:05.229
5449,2018-05-28 20:53:46.195
5450,2018-05-28 20:55:37.187
5451,2018-05-28 20:57:47.222
5452,2018-05-28 20:59:05.048
5453,2018-05-28 21:01:37.717
5454,2018-05-28 21:07:27.156
5455,2018-05-28 21:09:00.170
5456,2018-05-28 21:14:48.302
5457,2018-05-28 21:15:02.069
5458,2018-05-28 21:35:54.018
5459,2018-05-28 21:37:01.620
5460,2018-05-28 21:39:21.179
5461,2018-05-28 22:09:07.216
5462,2018-05-29 20:09:11.775
5463,2018-05-30 16:19:40.628
5464,2018-05-30 16:21:03.645
5465,2018-05-30 16:23:01.000
5466,2018-05-30 16:25:38.468
5467,2018-05-30 16:27:00.138
5468,2018-05-22 22:09:51.579
5469,2018-05-22 22:11:04.144
5470,2018-05-23 21:52:58.147
5471,2018-05-23 21:53:01.870
5472,2018-05-24 18:04:59.654
5473,2018-05-24 18:05:00.639
5474,2018-05-24 18:09:58.353
5475,2018-05-24 18:12:48.355
5476,2018-05-24 18:13:00.103
5477,2018-05-24 19:22:44.405
5478,2018-05-24 19:35:26.543
5479,2018-05-24 19:42:14.784
5480,2018-05-24 20:00:30.469
5481,2018-05-24 20:05:40.532
5482,2018-05-24 20:12:14.157
5483,2018-05-24 20:13:00.281
5484,2018-05-24 20:15:43.285
5485,2018-05-24 20:20:24.051
5486,2018-05-24 20:21:00.164
5487,2018-05-24 20:39:01.437
5488,2018-05-27 15:46:34.067
5489,2018-05-27 15:51:06.186
5490,2018-05-27 16:02:37.035
5491,2018-05-27 16:03:02.617
5492,2018-05-27 16:05:02.673
5493,2018-05-27 16:27:07.764
5494,2018-05-27 16:37:55.335
5495,2018-05-27 16:41:07.472
5496,2018-05-27 16:56:20.491
5497,2018-05-27 16:57:00.572
5498,2018-05-27 17:01:04.329
5499,2018-05-27 17:04:56.059
5500,2018-05-27 17:05:06.583
5501,2018-05-27 17:21:45.533
5502,2018-05-30 21:17:20.392
5503,2018-05-30 21:21:42.255
5504,2018-05-30 21:30:51.082
5505,2018-05-30 21:31:00.144
5506,2018-05-30 21:36:00.585
5507,2018-05-30 21:38:53.480
5508,2018-05-30 21:39:00.191
5509,2018-05-30 21:44:15.255
5510,2018-05-30 21:45:00.169
5511,2017-12-22 20:47:57.866
5512,2017-12-22 20:50:01.324
5513,2017-12-23 10:39:58.985
5514,2017-12-23 10:51:22.176
5515,2017-12-23 10:54:31.456
5516,2017-12-23 11:00:35.604
5517,2017-12-23 11:03:44.302
5518,2017-12-23 19:55:44.011
5519,2017-12-24 08:40:45.478
5520,2017-12-24 10:17:17.127
5521,2017-12-24 10:20:26.658
5522,2017-12-24 10:24:24.396
5523,2017-12-24 10:29:05.665
5524,2017-12-24 10:33:14.393
5525,2017-12-24 10:56:49.004
5526,2017-12-24 10:57:05.319
5527,2017-12-24 10:59:31.727
5528,2017-12-24 11:06:08.817
5529,2017-12-25 11:49:26.105
5530,2017-12-25 11:54:02.632
5531,2017-12-25 12:01:52.295
5532,2017-12-25 12:04:19.452
5533,2017-12-25 12:05:01.323
5534,2017-12-25 12:07:00.185
5535,2017-12-25 12:10:39.811
5536,2017-12-25 12:11:00.255
5537,2017-12-25 12:16:12.900
5538,2017-12-25 12:25:00.456
5539,2017-12-25 12:28:21.288
5540,2017-12-25 12:30:11.010
5541,2017-12-25 12:34:29.120
5542,2017-12-25 12:35:47.741
5543,2017-12-25 12:38:44.822
5544,2017-12-25 12:39:00.980
5545,2017-12-25 12:41:00.058
5546,2017-12-25 12:44:22.189
5547,2017-12-25 12:47:40.087
5548,2017-12-25 12:51:02.625
5549,2017-12-25 12:57:05.838
5550,2017-12-25 12:59:00.420
5551,2017-12-25 14:20:06.926
5552,2017-12-25 14:21:20.125
5553,2017-12-25 18:34:39.091
5554,2017-12-25 18:35:02.344
5555,2017-12-26 08:51:57.101
5556,2018-05-22 17:46:22.524
5557,2018-05-22 18:23:38.559
5558,2018-05-27 17:40:45.691
5559,2018-05-27 18:34:07.568
5560,2018-05-27 18:35:07.198
5561,2018-05-27 18:37:32.628
5562,2018-05-27 18:39:05.683
5563,2018-05-27 18:41:03.732
5564,2018-05-27 18:44:01.670
5565,2018-05-27 18:45:41.252
5566,2018-05-27 18:47:19.897
5567,2018-05-27 18:51:25.939
5568,2018-05-27 18:54:55.613
5569,2018-05-27 18:55:04.875
5570,2018-05-27 18:59:57.444
5571,2018-05-27 19:01:28.740
5572,2018-05-27 19:03:06.682
5573,2018-05-27 19:19:26.579
5574,2018-05-27 19:22:02.546
5575,2018-05-27 19:23:14.965
5576,2018-05-27 19:25:12.673
5577,2018-05-27 19:30:02.135
5578,2018-05-27 19:31:00.136
5579,2018-05-27 19:33:00.069
5580,2018-05-27 19:35:12.922
5581,2018-05-27 20:01:24.811
5582,2018-05-27 20:53:23.836
5583,2018-05-27 20:59:13.907
5584,2018-05-27 21:01:02.276
5585,2018-05-27 21:03:07.236
5586,2018-05-27 21:05:17.382
5587,2018-05-27 21:09:59.764
5588,2018-05-27 21:11:00.335
5589,2018-05-27 21:13:00.019
5590,2018-05-27 21:15:40.454
5591,2018-05-27 21:17:09.359
5592,2018-05-27 21:19:02.679
5593,2018-05-27 21:29:28.831
5594,2018-05-27 21:31:00.517
5595,2018-05-27 21:33:00.190
5596,2018-05-27 21:35:00.394
5597,2018-05-27 21:37:02.916
5598,2018-05-27 21:39:00.020
5599,2018-05-27 21:43:14.640
5600,2018-05-27 21:45:08.308
5601,2018-05-27 21:47:00.234
5602,2018-04-12 20:42:37.028
5603,2018-04-15 11:40:35.588
5604,2018-04-15 11:41:00.174
5605,2018-04-15 11:43:53.378
5606,2018-04-15 11:45:51.840
5607,2018-04-15 11:47:00.228
5608,2018-04-15 11:54:53.018
5609,2018-04-15 11:55:00.108
5610,2018-04-15 12:00:48.427
5611,2018-04-15 12:01:00.027
5612,2018-04-15 12:17:04.516
5613,2018-04-15 12:19:39.472
5614,2018-04-15 12:22:17.313
5615,2018-04-15 12:23:00.281
5616,2018-04-15 12:45:36.559
5617,2018-04-15 12:47:36.602
5618,2018-04-15 13:07:18.450
5619,2018-04-15 14:37:15.732
5620,2018-04-15 15:35:50.074
5621,2018-04-15 15:37:59.177
5622,2018-04-15 15:39:10.498
5623,2018-04-15 15:41:00.069
5624,2018-04-15 15:43:27.226
5625,2018-04-15 15:45:00.167
5626,2018-04-15 15:47:31.023
5627,2018-04-15 15:49:00.753
5628,2018-04-15 16:06:10.647
5629,2018-04-15 16:07:00.079
5630,2018-04-15 16:09:00.156
5631,2018-04-15 19:57:27.550
5632,2018-04-15 21:36:18.033
5633,2018-04-15 21:37:26.235
5634,2018-04-15 21:39:18.395
5635,2018-04-15 21:48:34.870
5636,2018-04-15 21:49:00.442
5637,2018-04-16 17:06:56.620
5638,2018-04-16 17:07:00.129
5639,2018-04-16 17:12:55.473
5640,2018-04-16 17:13:01.813
5641,2018-04-16 17:26:08.870
5642,2018-04-16 17:27:34.953
5643,2018-04-16 17:34:01.811
5644,2018-04-16 17:35:42.769
5645,2018-04-16 17:50:47.757
5646,2018-04-16 17:51:03.419
5647,2018-04-16 17:53:00.253
5648,2018-04-16 18:00:34.242
5649,2018-04-16 18:01:00.269
5650,2018-04-16 18:04:42.496
5651,2018-04-16 18:05:00.110
5652,2018-04-16 18:09:44.602
5653,2018-04-16 18:11:00.000
5654,2018-04-16 18:14:11.052
5655,2018-04-16 18:15:01.630
5656,2018-04-16 18:17:00.159
5657,2018-04-17 17:27:45.945
5658,2018-04-17 17:30:32.338
5659,2018-04-17 17:31:37.184
5660,2018-04-17 17:33:00.057
5661,2018-04-17 17:38:22.700
5662,2018-04-17 17:39:00.873
5663,2018-04-17 20:18:55.602
5664,2018-04-17 20:19:05.107
5665,2018-04-25 20:20:48.111
5666,2018-04-25 20:33:11.866
5667,2018-04-25 20:37:09.078
5668,2018-04-25 20:41:21.257
5669,2018-04-25 20:46:09.292
5670,2018-04-25 21:44:22.630
5671,2018-04-25 21:45:01.721
5672,2018-04-25 21:49:29.190
5673,2018-04-25 21:52:02.725
5674,2018-04-25 21:53:00.692
5675,2018-04-25 21:55:01.061
5676,2018-04-25 22:02:00.229
5677,2018-04-25 22:03:00.286
5678,2018-04-25 22:05:00.172
5679,2018-04-25 22:09:11.198
5680,2018-04-26 17:53:45.145
5681,2018-04-26 17:55:45.024
5682,2018-04-26 18:00:25.150
5683,2018-04-26 18:01:24.404
5684,2018-04-26 18:04:00.731
5685,2018-04-26 18:05:03.059
5686,2018-04-26 18:07:20.507
5687,2018-04-26 18:11:21.430
5688,2018-04-26 18:13:36.003
5689,2018-04-26 18:17:43.489
5690,2018-04-26 18:19:00.260
5691,2018-04-26 20:11:20.919
5692,2018-04-26 20:13:03.457
5693,2018-04-26 20:20:42.616
5694,2018-04-26 20:21:02.455
5695,2018-04-26 20:30:38.651
5696,2018-04-26 20:31:00.123
5697,2018-04-26 20:37:02.968
5698,2018-04-26 20:46:56.435
5699,2018-04-26 20:47:02.676
5700,2018-04-26 20:49:01.730
5701,2018-04-26 20:51:27.598
5702,2018-04-26 20:54:16.463
5703,2018-04-26 20:55:00.633
5704,2018-04-26 20:57:00.102
5705,2018-04-26 21:03:25.170
5706,2018-04-29 18:09:41.667
5707,2018-04-29 18:26:40.356
5708,2018-04-29 18:27:22.541
5709,2018-04-29 18:30:52.077
5710,2018-04-29 18:33:48.376
5711,2018-04-29 18:35:00.172
5712,2018-04-29 18:51:34.645
5713,2018-04-29 19:09:54.447
5714,2018-04-29 19:16:44.744
5715,2018-04-29 19:17:00.322
5716,2018-04-29 19:19:53.064
5717,2018-04-29 19:21:02.094
5718,2018-04-29 19:23:07.767
5719,2018-04-30 16:40:52.676
5720,2018-04-30 16:41:00.815
5721,2018-04-30 16:43:54.306
5722,2018-05-02 18:37:50.130
5723,2018-05-02 18:41:56.013
5724,2018-05-02 18:44:16.246
5725,2018-05-02 18:45:06.900
5726,2018-05-02 18:52:27.718
5727,2018-05-02 18:56:16.639
5728,2018-05-02 18:57:00.152
5729,2018-05-02 18:59:31.034
5730,2018-05-02 19:49:19.019
5731,2018-05-02 19:51:04.239
5732,2018-05-02 19:58:25.201
5733,2018-05-02 19:59:02.472
5734,2018-05-03 06:53:15.114
5735,2018-05-03 06:55:31.478
5736,2018-05-03 06:57:59.674
5737,2018-05-03 06:59:00.525
5738,2018-05-03 07:09:20.599
5739,2018-05-05 14:32:13.360
5740,2018-05-07 21:27:49.204
5741,2018-05-10 19:48:10.513
5742,2018-05-10 20:01:02.848
5743,2018-05-10 20:07:15.138
5744,2018-05-10 20:19:24.099
5745,2018-05-10 20:33:47.339
5746,2018-05-10 20:57:46.440
5747,2018-05-12 15:33:10.524
5748,2018-05-12 15:49:02.935
5749,2018-05-12 16:13:46.557
5750,2018-05-12 16:22:25.629
5751,2018-05-12 16:23:00.765
5752,2018-05-13 21:01:59.505
5753,2018-05-13 21:04:05.368
5754,2018-05-13 21:06:43.959
5755,2018-05-13 21:07:06.937
5756,2018-05-13 21:10:44.387
5757,2018-05-13 21:12:39.299
5758,2018-05-13 21:39:52.630
5759,2018-05-13 21:42:52.327
5760,2018-05-13 21:43:02.271
5761,2018-05-14 17:14:03.735
5762,2018-05-14 17:15:03.861
5763,2018-05-14 17:19:30.756
5764,2018-05-14 17:34:45.147
5765,2018-05-14 17:35:02.242
5766,2018-05-14 18:07:27.633
5767,2018-05-14 18:29:59.551
5768,2018-05-14 18:39:17.923
5769,2018-05-14 18:43:22.553
5770,2018-05-15 07:22:50.102
5771,2018-05-15 07:24:17.701
5772,2018-05-15 07:29:41.668
5773,2018-05-15 07:31:45.095
5774,2018-05-15 07:34:21.425
5775,2018-05-15 07:35:10.269
5776,2018-05-15 16:34:59.677
5777,2018-05-15 16:36:06.671
5778,2018-05-15 17:29:23.184
5779,2018-05-15 17:31:34.074
5780,2018-05-15 17:33:15.768
5781,2018-05-15 18:51:35.402
5782,2018-05-15 18:57:41.090
5783,2018-05-15 19:08:24.019
5784,2018-05-15 19:09:07.774
5785,2018-05-15 20:20:26.313
5786,2018-05-15 20:21:09.536
5787,2018-05-16 15:34:46.309
5788,2018-04-24 21:15:54.398
5789,2018-04-24 21:17:00.541
5790,2018-04-24 21:23:25.913
5791,2018-04-24 21:27:55.356
5792,2018-04-24 21:31:19.266
5793,2018-04-24 21:34:09.222
5794,2018-04-24 21:35:01.721
5795,2018-04-24 21:38:00.322
5796,2018-04-24 21:43:27.458
5797,2018-04-24 21:46:23.320
5798,2018-04-24 21:47:26.280
5799,2018-04-24 21:50:47.898
5800,2018-04-24 21:51:00.087
5801,2018-04-24 21:53:52.191
5802,2018-04-24 22:03:00.190
5803,2018-01-01 14:59:21.559
5804,2018-01-01 16:48:53.325
5805,2018-01-01 16:49:02.397
5806,2018-01-01 18:56:07.233
5807,2018-01-01 18:57:01.966
5808,2018-01-02 10:12:48.385
5809,2018-01-02 12:12:43.028
5810,2018-01-02 14:24:43.545
5811,2018-01-02 14:25:00.153
5812,2018-01-02 14:31:05.122
5813,2018-01-02 16:41:30.425
5814,2018-01-02 17:07:59.400
5815,2018-01-02 17:27:44.338
5816,2018-01-12 18:01:26.675
5817,2018-01-12 18:03:33.663
5818,2018-01-12 18:06:37.993
5819,2018-01-12 18:07:01.408
5820,2018-01-12 18:28:28.059
5821,2018-01-12 18:29:00.511
5822,2018-01-12 18:32:04.256
5823,2018-01-12 18:34:28.353
5824,2018-01-12 18:35:00.293
5825,2018-01-12 19:36:33.086
5826,2018-01-12 19:37:00.206
5827,2018-01-12 19:41:27.199
5828,2018-01-12 22:15:46.426
5829,2018-01-12 22:17:19.239
5830,2018-01-12 22:19:10.605
5831,2018-01-12 22:21:00.362
5832,2018-01-12 22:23:57.139
5833,2018-04-03 20:32:14.613
5834,2018-04-03 20:33:09.608
5835,2018-04-03 20:39:00.134
5836,2018-04-03 20:56:26.819
5837,2018-04-03 20:57:00.213
5838,2018-04-03 21:51:56.900
5839,2018-04-03 21:53:01.933
5840,2018-04-03 22:01:13.752
5841,2018-04-03 22:05:31.381
5842,2018-04-04 17:42:22.065
5843,2018-04-04 17:48:39.631
5844,2018-04-04 17:49:06.122
5845,2018-04-04 19:43:24.606
5846,2018-04-05 16:13:32.486
5847,2018-04-05 21:55:55.738
5848,2018-04-08 09:13:20.503
5849,2018-04-21 19:42:30.219
5850,2018-04-21 19:43:01.241
5851,2018-04-21 19:45:31.896
5852,2018-04-21 19:48:34.592
5853,2018-04-21 19:49:04.638
5854,2018-04-21 19:51:29.919
5855,2018-04-21 19:53:02.054
5856,2018-04-21 19:55:14.828
5857,2018-04-21 20:06:12.279
5858,2018-04-21 20:08:09.237
5859,2018-04-21 20:11:24.060
5860,2018-04-21 20:14:12.617
5861,2018-04-21 20:15:00.690
5862,2018-04-21 20:17:31.138
5863,2018-04-21 20:19:00.007
5864,2018-04-21 20:23:15.920
5865,2018-04-21 20:27:15.622
5866,2018-04-21 20:29:02.716
5867,2018-04-21 20:37:37.303
5868,2018-04-21 20:41:55.288
5869,2018-04-21 20:43:04.378
5870,2018-04-21 20:48:50.089
5871,2018-04-21 20:49:00.186
5872,2018-04-21 20:51:00.006
5873,2018-04-21 20:55:03.385
5874,2018-04-21 20:57:50.020
5875,2018-04-21 20:59:02.972
5876,2018-04-21 21:01:03.432
5877,2018-04-21 21:03:10.463
5878,2018-04-21 21:06:29.794
5879,2018-04-21 21:07:02.751
5880,2018-04-21 21:09:51.791
5881,2018-04-21 21:11:03.284
5882,2018-04-22 20:17:17.416
5883,2018-04-22 20:19:01.028
5884,2018-04-22 20:24:24.693
5885,2018-04-22 20:25:00.371
5886,2018-04-22 20:29:13.726
5887,2018-04-22 20:31:00.232
5888,2018-04-22 20:33:43.590
5889,2018-04-22 20:36:16.477
5890,2018-04-22 20:37:00.305
5891,2018-04-22 20:41:09.930
5892,2018-04-22 20:43:01.380
5893,2018-04-22 20:45:33.165
5894,2018-04-22 20:47:00.111
5895,2018-04-22 20:49:00.978
5896,2018-04-22 21:35:19.995
5897,2018-04-22 21:37:47.707
5898,2018-04-22 21:39:00.448
5899,2018-04-22 21:41:57.108
5900,2018-04-22 21:44:37.131
5901,2018-04-22 21:45:00.646
5902,2018-04-22 21:47:03.804
5903,2018-04-22 21:49:00.857
5904,2018-04-22 21:53:24.457
5905,2018-04-22 21:55:03.489
5906,2018-04-22 21:58:11.072
5907,2018-04-22 21:59:14.320
5908,2018-04-22 22:01:17.835
5909,2018-04-22 22:03:07.943
5910,2018-04-22 22:06:13.424
5911,2018-04-22 22:07:00.360
5912,2018-04-22 22:10:20.804
5913,2018-04-22 22:29:42.357
5914,2018-04-22 22:38:16.949
5915,2018-04-22 22:39:04.127
5916,2018-04-22 22:41:08.808
5917,2018-04-22 22:43:01.750
5918,2018-04-22 22:45:14.618
5919,2018-04-22 22:48:10.283
5920,2018-04-23 20:09:50.564
5921,2018-04-23 20:11:18.311
5922,2018-04-23 20:13:34.424
5923,2018-04-23 20:15:56.150
5924,2018-04-23 20:17:05.254
5925,2018-04-23 20:19:33.444
5926,2018-04-23 20:24:57.226
5927,2018-04-23 20:25:03.586
5928,2018-04-23 20:32:57.134
5929,2018-04-23 20:33:02.888
5930,2018-04-23 20:35:39.711
5931,2018-04-23 20:37:02.820
5932,2018-04-23 20:39:33.108
5933,2018-04-23 20:41:40.794
5934,2018-04-23 20:43:43.239
5935,2018-04-23 20:46:12.544
5936,2018-04-23 20:52:34.452
5937,2018-04-23 20:53:01.914
5938,2018-04-23 20:56:13.363
5939,2018-04-23 20:57:00.350
5940,2018-04-23 22:22:56.395
5941,2018-04-23 22:41:20.488
5942,2018-02-25 09:01:06.342
5943,2018-02-25 09:03:23.240
5944,2018-02-25 09:05:00.914
5945,2018-02-26 11:59:16.352
5946,2018-02-26 12:05:20.667
5947,2018-02-26 12:09:29.082
5948,2018-02-27 17:50:32.931
5949,2018-03-31 22:45:14.888
5950,2018-03-31 22:49:59.767
5951,2018-03-31 22:51:24.562
5952,2018-03-31 22:53:00.005
5953,2018-04-02 19:57:09.192
5954,2018-04-02 20:06:10.510
5955,2018-04-02 20:16:25.598
5956,2018-04-02 20:24:27.237
5957,2018-04-02 20:25:02.046
5958,2018-04-02 21:39:12.127
5959,2018-04-02 21:44:01.800
5960,2018-04-02 21:45:00.227
5961,2018-04-02 21:51:58.006
5962,2018-04-02 21:55:24.625
5963,2018-04-03 15:52:07.514
5964,2018-04-03 17:14:30.198
5965,2018-03-31 22:09:24.967
5966,2018-03-31 22:16:19.670
5967,2018-03-31 22:17:06.530
5968,2018-03-31 22:23:40.010
5969,2018-03-31 22:28:22.375
5970,2018-03-31 22:29:45.347
5971,2018-03-31 22:31:00.020
5972,2018-03-31 22:38:12.112
5973,2018-03-31 22:39:00.629
5974,2018-03-31 22:41:26.092
5975,2018-03-31 22:43:36.231
5976,2018-01-31 21:21:30.464
5977,2018-03-31 21:40:59.000
5978,2018-03-31 21:41:16.598
5979,2017-07-22 10:54:56.987
5980,2017-07-22 10:55:34.149
5981,2017-07-22 10:57:08.583
5982,2017-07-22 10:59:06.894
5983,2017-07-22 11:04:10.586
5984,2017-07-22 11:05:09.346
5985,2017-07-22 11:07:10.310
5986,2017-07-22 11:17:27.850
5987,2017-07-22 11:19:21.683
5988,2017-07-22 11:21:10.467
5989,2017-07-22 11:23:26.063
5990,2017-07-22 11:26:57.241
5991,2017-07-22 11:27:00.002
5992,2017-07-22 11:29:00.780
5993,2017-07-22 11:31:12.377
5994,2017-07-22 12:59:32.473
5995,2017-07-22 13:01:03.939
5996,2017-07-22 13:04:30.635
5997,2017-07-22 13:05:01.153
5998,2017-07-22 13:07:04.674
5999,2017-07-22 13:12:05.644
6000,2017-07-22 13:15:21.893
6001,2017-07-22 13:19:47.201
6002,2017-07-22 13:23:39.684
6003,2017-07-22 13:26:18.290
6004,2017-07-22 13:27:53.195
6005,2017-07-22 13:29:56.188
6006,2017-07-22 13:31:40.400
6007,2017-07-22 13:34:26.676
6008,2017-07-22 13:35:19.239
6009,2017-07-22 13:37:23.741
6010,2017-07-22 13:39:07.971
6011,2017-07-22 13:41:52.721
6012,2017-07-22 13:45:03.169
6013,2017-07-22 13:49:45.372
6014,2017-07-22 13:51:09.983
6015,2017-07-22 13:53:23.141
6016,2017-07-22 13:55:40.325
6017,2017-07-22 13:57:02.909
6018,2017-07-22 13:59:00.394
6019,2017-07-22 16:19:27.908
6020,2017-07-22 16:37:53.679
6021,2017-07-22 16:39:29.604
6022,2017-07-22 16:41:04.043
6023,2017-07-23 10:32:48.624
6024,2017-07-23 10:39:17.532
6025,2017-07-23 10:41:26.282
6026,2017-07-23 10:49:50.801
6027,2017-07-23 10:54:33.508
6028,2017-07-23 10:55:08.159
6029,2017-07-23 10:57:23.483
6030,2017-07-23 10:59:41.883
6031,2017-07-23 11:01:03.083
6032,2017-07-23 11:03:00.855
6033,2017-07-23 12:30:02.742
6034,2017-07-23 12:31:02.424
6035,2017-07-23 12:33:00.257
6036,2017-07-23 12:35:31.435
6037,2017-07-23 12:44:46.896
6038,2017-07-23 12:47:13.505
6039,2017-07-23 12:50:47.907
6040,2017-07-23 12:51:01.524
6041,2017-07-23 12:56:38.615
6042,2017-07-23 12:57:01.395
6043,2017-07-23 12:59:00.094
6044,2017-07-23 13:02:43.265
6045,2017-07-23 13:03:00.363
6046,2017-07-23 13:05:00.472
6047,2017-07-23 13:09:26.407
6048,2017-07-23 13:17:55.545
6049,2017-07-23 13:19:00.894
6050,2017-07-23 13:21:36.543
6051,2017-07-23 13:23:34.599
6052,2017-07-23 13:32:50.039
6053,2017-07-23 13:33:02.340
6054,2017-07-23 13:35:03.415
6055,2017-07-23 13:37:58.358
6056,2017-07-23 13:39:26.986
6057,2017-07-23 14:32:56.814
6058,2017-07-23 14:33:00.433
6059,2017-07-23 14:49:31.897
6060,2017-07-23 14:53:22.433
6061,2017-07-23 15:09:42.188
6062,2017-07-23 15:11:09.886
6063,2017-07-23 15:14:54.232
6064,2017-07-23 15:15:01.342
6065,2017-07-23 15:21:15.437
6066,2017-07-23 15:23:42.807
6067,2017-07-23 15:25:04.504
6068,2017-07-23 16:21:54.183
6069,2017-07-23 16:23:00.230
6070,2017-07-23 16:47:45.475
6071,2017-07-23 16:49:01.140
6072,2017-07-23 16:51:26.099
6073,2017-07-23 16:53:30.388
6074,2017-07-24 13:45:49.372
6075,2017-07-24 13:53:15.963
6076,2017-07-24 13:56:28.410
6077,2017-07-24 13:57:00.272
6078,2017-07-24 13:59:48.793
6079,2017-07-24 14:08:27.755
6080,2017-07-24 14:09:00.193
6081,2017-07-24 14:11:15.780
6082,2017-07-24 14:15:43.542
6083,2017-07-24 14:17:46.788
6084,2017-07-24 14:19:54.564
6085,2017-07-24 14:21:00.936
6086,2017-07-24 14:24:39.078
6087,2017-07-24 14:25:10.502
6088,2017-07-24 14:28:13.714
6089,2017-07-24 14:32:55.530
6090,2017-07-24 14:34:11.353
6091,2017-07-24 14:37:01.017
6092,2017-07-24 14:40:05.619
6093,2017-07-24 14:46:03.333
6094,2017-07-24 14:47:41.447
6095,2017-07-24 14:49:03.282
6096,2017-07-24 17:00:39.997
6097,2017-07-24 17:01:00.083
6098,2017-07-24 19:45:39.751
6099,2017-07-24 19:47:53.413
6100,2017-07-24 19:51:38.828
6101,2017-07-24 19:56:46.472
6102,2017-07-24 19:57:06.055
6103,2017-07-24 19:59:14.252
6104,2017-07-24 20:01:07.448
6105,2017-07-24 20:06:17.894
6106,2017-07-24 20:07:34.490
6107,2017-07-24 20:11:07.334
6108,2017-07-24 20:13:58.428
6109,2017-07-24 20:15:18.942
6110,2017-07-24 20:19:01.632
6111,2017-07-24 20:21:13.468
6112,2017-07-24 20:23:00.389
6113,2017-07-24 20:28:32.370
6114,2017-07-24 20:29:20.615
6115,2017-07-24 20:31:01.364
6116,2017-07-24 20:38:44.078
6117,2017-07-24 20:39:02.899
6118,2017-07-24 20:42:34.760
6119,2017-07-25 13:17:34.155
6120,2017-07-25 13:20:19.372
6121,2017-07-25 13:22:51.634
6122,2017-07-25 13:23:00.342
6123,2017-07-25 13:26:24.927
6124,2017-07-25 13:27:01.052
6125,2017-07-25 13:37:44.036
6126,2017-07-25 13:41:00.366
6127,2017-07-25 13:43:04.794
6128,2017-07-25 19:36:49.343
6129,2017-07-25 19:39:16.597
6130,2017-07-25 19:46:36.194
6131,2017-07-25 19:47:58.797
6132,2017-07-25 19:49:51.975
6133,2017-07-25 19:53:42.505
6134,2017-07-25 19:55:39.811
6135,2017-07-25 19:59:39.906
6136,2017-07-25 20:01:57.131
6137,2017-07-25 20:03:14.385
6138,2017-07-25 20:05:17.664
6139,2017-07-25 20:07:00.971
6140,2017-07-25 20:57:20.044
6141,2017-07-25 21:01:42.098
6142,2017-07-25 21:03:00.067
6143,2017-07-25 21:05:17.012
6144,2017-07-25 21:08:30.845
6145,2017-07-25 21:11:03.109
6146,2017-07-25 21:13:00.243
6147,2017-07-25 21:18:51.526
6148,2017-07-25 21:19:02.441
6149,2017-07-25 21:28:52.332
6150,2017-07-25 21:29:02.444
6151,2017-07-25 21:31:14.126
6152,2017-07-25 21:35:22.639
6153,2017-07-25 21:37:39.706
6154,2017-07-25 21:40:55.022
6155,2017-07-26 13:09:03.508
6156,2017-07-26 13:13:17.592
6157,2017-07-26 13:17:44.376
6158,2017-07-26 13:23:18.805
6159,2017-07-26 13:27:12.440
6160,2017-07-26 13:29:16.555
6161,2017-07-26 13:33:04.559
